date,iir,cpi,ppi,m1,m2,fai,pmi,pmim,pr,pc
2012/12/31,10.69166667,3.124375,-0.675833333,5.204166667,13.525,21.49583333,50.7375,47.78333333,12.53625,20.8075
2013/1/31,10.7625,2.873541667,-1.204166667,5.308333333,13.67916667,21.1625,50.74583333,47.78333333,13.42041667,20.0325
2013/2/28,10.7625,2.715416667,-1.560416667,6.033333333,13.91666667,20.87083333,50.74583333,47.80416667,13.42041667,19.82166667
2013/3/31,10.7625,2.547104167,-1.810416667,6.5625,14.10416667,20.66458333,50.74583333,47.80416667,13.42041667,19.82166667
2013/4/30,10.5875,2.445033333,-1.978333333,7.241666667,14.3375,20.58333333,50.70416667,47.80416667,12.94625,17.83708333
2013/5/31,9.666666667,2.382091667,-2.114166667,7.933333333,14.58333333,20.6125,50.575,47.75,12.21833333,14.3125
2013/6/30,9.541666667,2.276079167,-2.260833333,8.441666667,14.70833333,20.6125,50.37083333,47.75833333,11.66,14.05
2013/7/31,9.525,2.234129167,-2.402083333,8.8375,14.75,20.6125,50.29166667,47.75833333,11.36,14.05
2013/8/31,9.5625,2.294158333,-2.3875,9.275,14.825,20.6125,50.375,47.77083333,11.685,13.4875
2013/9/30,9.666666667,2.3657625,-2.217916667,9.566666667,14.85,20.5875,50.50416667,47.95416667,11.95583333,11.25333333
2013/10/31,9.7375,2.4765,-2.07375,9.75,14.85,20.57916667,50.60833333,48.07083333,12.1225,9.415416667
2013/11/30,9.7625,2.581658333,-1.989166667,10.02916667,14.85416667,20.57083333,50.69166667,48.12083333,12.1225,9.817083333
2013/12/31,9.7625,2.624020833,-1.9325,10.30833333,14.85833333,20.53333333,50.74166667,48.12916667,12.1225,10.37916667
2014/1/31,9.7625,2.64295,-1.908333333,10.30833333,14.85833333,20.475,50.7625,48.12916667,11.97666667,11.14375
2014/2/28,9.733333333,2.64295,-1.908333333,10.30833333,14.85833333,20.4,50.77083333,48.12916667,11.10625,11.14375
2014/3/31,9.4875,2.64295,-1.908333333,9.8375,14.7375,20.26875,50.77083333,48.04583333,11.0313875,11.14375
2014/4/30,9.4875,2.609070833,-1.92375,9.141666667,14.54583333,20.04166667,50.77083333,47.8625,11.0313875,10.28615833
2014/5/31,9.4875,2.569341667,-1.860358333,8.7625,14.31666667,19.76666667,50.75,47.86666667,11.19626667,9.9625
2014/6/30,9.458333333,2.5581125,-1.734758333,8.225,14.04583333,19.49166667,50.74583333,47.90833333,11.19626667,11.19212083
2014/7/31,9.416666667,2.551504167,-1.610091667,7.725,13.825,19.22083333,50.84166667,47.99166667,11.19626667,12.63151667
2014/8/31,9.4125,2.551504167,-1.534366667,7.483333333,13.75416667,18.97083333,50.90416667,48.075,11.09996667,13.09623333
2014/9/30,9.395833333,2.521454167,-1.534366667,7.35,13.74166667,18.725,50.90833333,48.1125,10.78830417,13.09623333
2014/10/31,9.220833333,2.4812625,-1.534366667,7.05,13.62083333,18.4375,50.90833333,48.11666667,10.48529167,13.09623333
2014/11/30,8.983333333,2.397925,-1.536175,6.704166667,13.4875,18.10833333,50.90833333,48.11666667,10.05955417,13.0424625
2014/12/31,8.783333333,2.2717125,-1.585858333,6.295833333,13.3625,17.7625,50.88333333,48.11666667,9.48105,11.84976667
2015/1/31,8.558333333,2.139070833,-1.669425,5.8,13.2125,17.41666667,50.8125,48.10416667,8.913279167,10.56094583
2015/2/28,8.366666667,2.0319125,-1.803925,5.7625,13.075,17.08333333,50.72916667,48.09583333,8.588008333,9.628375
2015/3/31,8.3375,1.918770833,-1.997066667,5.7625,12.91666667,16.75625,50.6625,48.125,8.212591667,10.13617083
2015/4/30,8.166666667,1.825341667,-2.225308333,5.7625,12.78333333,16.425,50.62083333,48.1375,7.548058333,10.72884583
2015/5/31,7.816666667,1.761633333,-2.435975,5.604166667,12.72916667,16.0875,50.6,48.15,7.245491667,11.15137083
2015/6/30,7.566666667,1.7074125,-2.6370875,5.425,12.57916667,15.69583333,50.57916667,48.1875,7.230745833,11.15137083
2015/7/31,7.3375,1.643295833,-2.875791667,5.308333333,12.34166667,15.23333333,50.54166667,48.19166667,7.670983333,11.15137083
2015/8/31,7.125,1.551975,-3.161829167,5.075,12.1125,14.74583333,50.48333333,48.19166667,7.911979167,11.24603333
2015/9/30,6.9,1.4860125,-3.503691667,5.45,12.025,14.25833333,50.37916667,48.19166667,8.046229167,12.80744583
2015/10/31,6.741666667,1.457954167,-3.887829167,6.175,12.07083333,13.78333333,50.25,48.15416667,8.146779167,15.2928375
2015/11/30,6.6125,1.455145833,-4.257175,7.145833333,12.16666667,13.30833333,50.1375,48.0875,8.214329167,18.0842625
2015/12/31,6.429166667,1.4399125,-4.582283333,8.166666667,12.27083333,12.82916667,50.04166667,47.98333333,8.348583333,19.11230417
2016/1/31,6.3,1.480908333,-4.8683,9,12.45,12.35833333,49.97083333,47.90833333,8.4193,20.934025
2016/2/29,6.175,1.5602875,-5.109633333,9.825,12.61666667,11.8875,49.925,47.8875,8.7505875,20.934025
2016/3/31,5.939388417,1.635057958,-5.258158333,11.11666667,12.725,11.45416667,49.89166667,47.87083333,9.126108333,20.934025
2016/4/30,5.993555083,1.707739458,-5.236970833,12.71666667,12.9125,11.10416667,49.8375,47.84166667,9.486504167,20.59594583
2016/5/31,5.993555083,1.775529625,-5.112825,14.30833333,13.06666667,10.83333333,49.80833333,47.84166667,9.881204167,19.08167917
2016/6/30,5.993555083,1.829563042,-4.945304167,15.94583333,13.10833333,10.65416667,49.80833333,47.81666667,9.881204167,18.89637083
2016/7/31,5.993555083,1.854830375,-4.700191667,17.575,13.10833333,10.51666667,49.80416667,47.75833333,9.881204167,18.89637083
2016/8/31,5.964388417,1.854830375,-4.3338625,19.025,13.10833333,10.34166667,49.80416667,47.6625,9.4941375,18.89637083
2016/9/30,5.97272175,1.854830375,-3.868541667,20.24583333,12.97916667,10.1125,49.85833333,47.54583333,8.624983333,18.17075417
2016/10/31,6.01022175,1.870011958,-3.320833333,21.2125,12.77083333,9.866666667,49.94166667,47.47083333,8.093575,16.53434583
2016/11/30,6.031055083,1.936478833,-2.641666667,21.91666667,12.625,9.6625,50.0875,47.5625,7.665608333,15.2482
2016/12/31,6.03522175,1.988278958,-1.783333333,22.46666667,12.47916667,9.495833333,50.24583333,47.63333333,7.303229167,12.58165417
2017/1/31,6.03522175,2.039345625,-0.8,22.55416667,12.30416667,9.3375,50.39583333,47.7,6.884416667,9.994958333
2017/2/28,6.03522175,2.039345625,0.2375,22.55416667,12.125,9.179166667,50.58333333,47.775,5.814391667,9.150908333
2017/3/31,6.279985917,2.039345625,1.2625,22.57916667,11.90416667,9.033333333,50.75833333,47.80416667,6.1115375,9.201158333
2017/4/30,6.334152583,2.00805625,2.166666667,22.57916667,11.64583333,8.9125,50.87083333,47.84583333,6.1115375,9.389325
2017/5/31,6.37581925,1.887164958,2.920833333,22.57916667,11.3875,8.795833333,50.9625,47.92083333,6.1115375,9.389325
2017/6/30,6.454985917,1.781779292,3.604166667,22.25833333,11.125,8.666666667,51.07916667,48.025,6.000316667,9.389325
2017/7/31,6.529985917,1.712326625,4.241666667,21.79583333,10.8875,8.558333333,51.2125,48.14166667,6.257895833,9.015666667
2017/8/31,6.534152583,1.674055708,4.8375,21.11666667,10.6625,8.5,51.32916667,48.22083333,6.772154167,8.810375
2017/9/30,6.542485917,1.6528265,5.416666667,20.29583333,10.49583333,8.491666667,51.46666667,48.3125,7.233275,8.810375
2017/10/31,6.567485917,1.6528265,5.9375,19.40416667,10.325,8.4875,51.56666667,48.39583333,7.448608333,8.7355875
2017/11/30,6.567485917,1.6528265,6.279166667,18.4875,10.10416667,8.445833333,51.5875,48.41666667,7.448608333,8.0442625
2017/12/31,6.571652583,1.631319292,6.358333333,17.5875,9.8875,8.375,51.6,48.41666667,7.448608333,7.924475
2018/1/31,7.100704708,1.600144083,6.358333333,16.71666667,9.679166667,8.2875,51.60833333,48.45,7.245495833,7.382454167
2018/2/28,7.1029875,1.565610625,6.358333333,15.9,9.45,8.204166667,51.60833333,48.5125,7.401275,7.382454167
2018/3/31,7.1029875,1.691666667,6.225,15.52083333,9.229166667,8.127083333,51.60833333,48.59583333,7.449041667,7.724208333
2018/4/30,7.1029875,1.766666667,5.945833333,15.00416667,9.075,8.045833333,51.55416667,48.7,7.449041667,7.724208333
2018/5/31,6.517884833,1.804166667,5.5875,13.97916667,8.929166667,7.933333333,51.52083333,48.79583333,7.728579167,7.724208333
2018/6/30,6.505384833,1.833333333,5.275,13.02083333,8.7875,7.783333333,51.54166667,48.85,7.753208333,6.994908333
2018/7/31,6.505384833,1.879166667,5.091666667,12.09166667,8.691666667,7.6,51.54166667,48.875,7.753208333,6.781316667
2018/8/31,6.451218167,1.929166667,5,11.28333333,8.6125,7.3875,51.54166667,48.90833333,7.753208333,5.895125
